ID_P,NAME_P,DATE_P,COUNTRY_P,RANK_P,PROGRESS_P,POINT_P,HARDPOINT_P,HARDTOUR_P,CLAYPOINT_P,CLAYTOUR_P,GRASSPOINT_P,GRASSTOUR_P,CARPETPOINT_P,CARPETTOUR_P,PRIZE_P,CH_P,DR_P,DP_P,DO_P,IHARDPOINT_P,IHARDTOUR_P,ITF_ID,country_name,continent
27647,Matthew Richmond,1995-01-26,GBR,,,,,,,,,,,,,,,,,,,100233681.0,United Kingdom of Great Britain & Northern Ireland,Europe
27648,David Scales,1992-02-23,GBR,,,,,,,,,,,,,,,,,,,100150548.0,United Kingdom of Great Britain & Northern Ireland,Europe
27649,Charlie Regis,1992-12-28,GBR,,,,,,,,,,,,,,,,,,,100192256.0,United Kingdom of Great Britain & Northern Ireland,Europe
27650,Conal King,1995-08-16,GBR,,,,,,,,,,,,,,,,,,,100193910.0,United Kingdom of Great Britain & Northern Ireland,Europe
27651,Tom Haslam,1994-03-13,GBR,,,,,,,,,,,,,,,,,,,100248156.0,United Kingdom of Great Britain & Northern Ireland,Europe
27652,Bruno Prates,1995-07-11,BRA,,,,,,,,,,,,,,,,,,,100205527.0,"Brazil, Federative Republic of",South America
27653,Joao Pedro Ostermayer,1996-06-11,BRA,,,,,,,,,,,,,,,,,,,100248157.0,"Brazil, Federative Republic of",South America
27654,Pietro Silva,1997-08-04,BRA,,,,,,,,,,,,,,,,,,,100248160.0,"Brazil, Federative Republic of",South America
27677,Robert Sorbello,1978-06-18,AUS,,,,,,,,,,,,,,,,,,,10021910.0,"Australia, Commonwealth of",Oceania
27678,Sam Holt,1991-05-18,GBR,,,,,,,,,,,,,,,,,,,100221449.0,United Kingdom of Great Britain & Northern Ireland,Europe
27679,Chase Thomas,1989-03-10,USA,,,,,,,,,,,,,,,,,,,100221825.0,United States of America,North America
27680,Alexis Salazar,1987-11-11,ECU,,,,,,,,,,,,,,,,,,,100248158.0,"Ecuador, Republic of",South America
27681,Jacobo Jose Rendon Toral,1994-12-26,ECU,,,,,,,,,,,,,,,,,,,100189183.0,"Ecuador, Republic of",South America
27682,Jose Rafael Cobo Gallegos,1995-11-05,ECU,,,,,,,,,,,,,,,,,,,100211679.0,"Ecuador, Republic of",South America
27683,Leonardo Andres Luna,1995-02-09,ECU,,,,,,,,,,,,,,,,,,,100164448.0,"Ecuador, Republic of",South America
27684,Sebastian Andres Galarza Uzcategui,1996-05-14,ECU,,,,,,,,,,,,,,,,,,,100237917.0,"Ecuador, Republic of",South America
27685,Edmundo Torres,1994-09-26,ECU,,,,,,,,,,,,,,,,,,,100176972.0,"Ecuador, Republic of",South America
27687,Takashi Yano,1992-08-15,JPN,,,,,,,,,,,,,,,,,,,100231247.0,Japan,Asia
27688,Masashi Watanabe,1994-01-05,JPN,,,,,,,,,,,,,,,,,,,100144873.0,Japan,Asia
27689,Hiroaki Obata,1994-11-13,JPN,,,,,,,,,,,,,,,,,,,100178945.0,Japan,Asia
27690,Yoshifumi Inoue,1992-08-16,JPN,,,,,,,,,,,,,,,,,,,100209610.0,Japan,Asia
27691,Kanta Kawakami,1997-01-12,JPN,,,,,,,,,,,,,,,,,,,100227389.0,Japan,Asia
27692,Koki Takada,1994-01-29,JPN,,,,,,,,,,,,,,,,,,,100128180.0,Japan,Asia
27693,Konosuke Kiryu,1995-12-11,JPN,,,,,,,,,,,,,,,,,,,100202319.0,Japan,Asia
27694,Roberto Chacon Huertas,1997-02-03,ESP,,,,,,,,,,,,,,,,,,,100204170.0,"Spain, Kingdom of",Europe
27695,Hugo Fernandez Rubio,1998-03-16,ESP,,,,,,,,,,,,,,,,,,,100240423.0,"Spain, Kingdom of",Europe
27696,Dominik Varhanik,1995-05-29,CZE,,,,,,,,,,,,,,,,,,,100165356.0,Czech Republic,Europe
27697,Tomislav Draganja,1994-08-10,CRO,,,,,,,,,,,,59078.0,,,,,,,100159570.0,"Croatia, Republic of",Europe
27698,Daniil Smorodinov,1996-12-12,RUS,,,,,,,,,,,,,,,,,,,100227028.0,Russian Federation,Asia
27699,Viacheslav Krotov,1997-01-15,RUS,,,,,,,,,,,,,,,,,,,100178081.0,Russian Federation,Asia
27722,Victor Silva,1995-11-15,BRA,,,,,,,,,,,,,,,,,,,100227648.0,"Brazil, Federative Republic of",South America
27723,Alexandros-Georgios Vakouftsis,1995-01-19,GRE,,,,,,,,,,,,,,,,,,,100156735.0,"Greece, Hellenic Republic",Europe
27724,Dennis Druzhinsky,1994-10-21,USA,,,,,,,,,,,,,,,,,,,100154745.0,United States of America,North America
27725,Thanasit Issaraporn,1987-06-23,THA,,,,,,,,,,,,,,,,,,,100246566.0,"Thailand, Kingdom of",Asia
27726,Jan-Wouter Roep,1982-08-06,NED,,,,,,,,,,,,,,,,,,,30020174.0,"Netherlands, Kingdom of the",Europe
27727,Constantin Le Goff,1991-09-02,FRA,,,,,,,,,,,,,,,,,,,100120543.0,"France, French Republic",Europe
27728,David Oringa,1993-10-09,UGA,,,,,,,,,,,,,,,,,,,100127888.0,"Uganda, Republic of",Africa
27729,Ross William Guignon,1993-06-06,USA,,,,,,,,,,,,,,,,,,,100143287.0,United States of America,North America
27730,Sam Sweeney,1988-01-11,USA,,,,,,,,,,,,,,,,,,,100126570.0,United States of America,North America
27731,Julian Allen Childers,1994-04-27,USA,,,,,,,,,,,,,,,,,,,100161202.0,United States of America,North America
27732,Spencer Vegosen,1988-03-10,USA,,,,,,,,,,,,,,,,,,,100034336.0,United States of America,North America
27733,Alexander A. Jesse,1993-10-20,USA,,,,,,,,,,,,,,,,,,,100208720.0,United States of America,North America
27737,Yasuharu Mizuta,1988-03-25,JPN,,,,,,,,,,,,,,,,,,,100102599.0,Japan,Asia
27742,Kevin Noordermeer,1991-09-19,NED,,,,,,,,,,,,,,,,,,,100089739.0,"Netherlands, Kingdom of the",Europe
27744,Phalkun Mam,1985-03-02,CAM,,,,,,,,,,,,,,,,,,,100202514.0,"Cambodia, Kingdom of",Asia
27745,Filipp Kekercheni,1995-08-10,UKR,,,,,,,,,,,,20050.0,,,,,,,100166769.0,Ukraine,Europe
27746,Willian Neslon Faria,1995-07-01,BRA,,,,,,,,,,,,,,,,,,,100248570.0,"Brazil, Federative Republic of",South America
27747,Franco Feitt,1992-09-03,ARG,,,,,,,,,,,,33167.0,,,,,,,100140179.0,"Argentina, Argentine Republic",South America
27748,Gustavo Gomez Buyatti,1994-05-20,ARG,,,,,,,,,,,,,,,,,,,100157059.0,"Argentina, Argentine Republic",South America
27749,Jack Barber,1997-02-12,USA,,,,,,,,,,,,,,,,,,,100211484.0,United States of America,North America
27750,Boniek Ramon Ramirez Vega,1993-10-26,MEX,,,,,,,,,,,,,,,,,,,100211512.0,"Mexico, United Mexican States",North America
27751,Nathan Lavanchy,1996-10-11,SUI,,,,,,,,,,,,,,,,,,,100204335.0,"Switzerland, Swiss Confederation",Europe
27752,Jose Albertano Zamorano Morales,1995-08-03,MEX,,,,,,,,,,,,,,,,,,,100225631.0,"Mexico, United Mexican States",North America
27753,Diego Vives,1995-06-21,CHI,,,,,,,,,,,,,,,,,,,100197263.0,"Chile, Republic of",South America
27754,Theo Fournerie,1997-03-06,FRA,,,,,,,,,,,,26743.0,,,,,,,100195396.0,"France, French Republic",Europe
27755,Stijn Kits,1996-05-21,NED,,,,,,,,,,,,,,,,,,,100225702.0,"Netherlands, Kingdom of the",Europe
27756,Pau Martin Sole,1995-09-29,ESP,,,,,,,,,,,,,,,,,,,100230236.0,"Spain, Kingdom of",Europe
27757,Soufiane Sahli,1994-03-21,MAR,,,,,,,,,,,,,,,,,,,100200581.0,"Morocco, Kingdom of",Africa
27758,Maxi Pongratz,1991-04-09,AUT,,,,,,,,,,,,,,,,,,,100054552.0,"Austria, Republic of",Europe
27759,Fabian Van Der Lans,1995-10-29,NED,,,,,,,,,,,,,,,,,,,100166918.0,"Netherlands, Kingdom of the",Europe
27760,Sebastian Edin,1994-07-25,SWE,,,,,,,,,,,,,,,,,,,100203641.0,"Sweden, Kingdom of",Europe
27761,Mubaraka Harelimana,1993-04-01,RWA,,,,,,,,,,,,,,,,,,,100198348.0,"Rwanda, Republic of",Africa
27762,Renan Conti Espricigo,1992-11-17,BRA,,,,,,,,,,,,,,,,,,,100140501.0,"Brazil, Federative Republic of",South America
27763,Leonardo Dellamea,1998-03-27,BRA,,,,,,,,,,,,,,,,,,,100247147.0,"Brazil, Federative Republic of",South America
27764,Juan Manuel Guazzone,1995-02-24,ARG,,,,,,,,,,,,,,,,,,,100231898.0,"Argentina, Argentine Republic",South America
27765,Martin Dzuwa,1978-05-11,ZIM,,,,,,,,,,,,,,,,,,,10020115.0,"Zimbabwe, Republic of",Africa
27766,Luca Picci,1996-04-26,ZIM,,,,,,,,,,,,,,,,,,,100184407.0,"Zimbabwe, Republic of",Africa
27767,Malcolm Mutungami,1991-11-28,ZIM,,,,,,,,,,,,,,,,,,,100085953.0,"Zimbabwe, Republic of",Africa
27768,Ronzai Saurombe,1995-07-12,ZIM,,,,,,,,,,,,,,,,,,,100184421.0,"Zimbabwe, Republic of",Africa
27769,Aidan Talcott,1995-01-01,USA,,,,,,,,,,,,,,,,,,,100172712.0,United States of America,North America
27770,Anru Fourie,1995-09-19,RSA,,,,,,,,,,,,,,,,,,,100199661.0,"South Africa, Republic of",Africa
27771,Lloyd Segal,1995-05-17,RSA,,,,,,,,,,,,,,,,,,,100184428.0,"South Africa, Republic of",Africa
27772,Dylan Bernatzky,1993-10-18,RSA,,,,,,,,,,,,,,,,,,,100150183.0,"South Africa, Republic of",Africa
27773,Mochammad Rizky Widianto,1995-03-29,INA,,,,,,,,,,,,,,,,,,,100137114.0,"Indonesia, Republic of",Asia
27774,Armando C. Soemarno,1996-05-31,INA,,,,,,,,,,,,,,,,,,,100156437.0,"Indonesia, Republic of",Asia
27775,Ekky Hamzah,1993-08-26,INA,,,,,,,,,,,,,,,,,,,100127259.0,"Indonesia, Republic of",Asia
27776,Fabian Ariesto Soemarno,1997-11-19,INA,,,,,,,,,,,,,,,,,,,100206843.0,"Indonesia, Republic of",Asia
27777,Chun Hun Wong,1995-10-30,HKG,,,,,,,,,,,,12993.0,,,,,,,100145078.0,"Hong Kong, Special Administrative Region of China",Asia
27778,Hei Yin Andrew Li,1997-03-28,HKG,,,,,,,,,,,,,,,,,,,100170095.0,"Hong Kong, Special Administrative Region of China",Asia
27779,Sarp Agabigun,1997-06-12,TUR,,,,,,,,,,,,74265.0,,,,,,,100177504.0,"Turkey, Republic of",Asia
27780,Evaldo Neto,1997-06-27,BRA,,,,,,,,,,,,,,,,,,,100246408.0,"Brazil, Federative Republic of",South America
27781,Brahamjot Singh,1992-06-10,IND,,,,,,,,,,,,,,,,,,,100233028.0,"India, Republic of",Asia
27782,Alok Aradhya,1995-03-08,IND,,,,,,,,,,,,,,,,,,,100218343.0,"India, Republic of",Asia
27783,Mukund Sasikumar,1997-01-14,IND,499.0,4.0,79.0,83.0,24.0,0.0,1.0,12.0,2.0,0.0,0.0,206438.0,,,,,3.0,3.0,100174482.0,"India, Republic of",Asia
27784,Suraj Beniwal,1993-10-23,IND,,,,,,,,,,,,,,,,,,,100160434.0,"India, Republic of",Asia
27785,Vikram Naidu Bangalore Srinivas,1993-04-04,IND,,,,,,,,,,,,,,,,,,,100140046.0,"India, Republic of",Asia
27786,Brandon Laubser,1997-12-10,RSA,,,,,,,,,,,,,,,,,,,100205145.0,"South Africa, Republic of",Africa
27787,Jandre Schoeman,1993-09-08,RSA,,,,,,,,,,,,,,,,,,,100176639.0,"South Africa, Republic of",Africa
27788,Nuradim Ramdani,1995-03-06,INA,,,,,,,,,,,,,,,,,,,100179570.0,"Indonesia, Republic of",Asia
27789,Bryan Husin,1998-11-30,INA,,,,,,,,,,,,,,,,,,,100209736.0,"Indonesia, Republic of",Asia
27790,Arnykgo Mesakh,1992-05-20,INA,,,,,,,,,,,,,,,,,,,800719097.0,"Indonesia, Republic of",Asia
27791,John Paul Avila,1997-09-24,USA,,,,,,,,,,,,,,,,,,,100177762.0,United States of America,North America
27792,Indra Adhiguna Utama,1997-06-25,INA,,,,,,,,,,,,,,,,,,,100209183.0,"Indonesia, Republic of",Asia
27793,Hemat Bhakti Anugerah,1993-10-09,INA,,,,,,,,,,,,,,,,,,,100175092.0,"Indonesia, Republic of",Asia
27794,Sebastian Saffirio,1995-03-23,CHI,,,,,,,,,,,,,,,,,,,100186005.0,"Chile, Republic of",South America
27795,Agustin Torreano,1997-03-05,ARG,,,,,,,,,,,,,,,,,,,100238595.0,"Argentina, Argentine Republic",South America
27797,Siu Chuen Lam,1996-05-17,HKG,,,,,,,,,,,,,,,,,,,100162837.0,"Hong Kong, Special Administrative Region of China",Asia
27798,Miron Shabani,1994-06-09,MKD,,,,,,,,,,,,,,,,,,,100187741.0,"Macedonia, The Former Yugoslav Republic of",Europe
27799,Gerardo Cornejo,1993-12-20,CHI,,,,,,,,,,,,,,,,,,,100163535.0,"Chile, Republic of",South America
27801,Rutger Cramer,1985-03-30,NED,,,,,,,,,,,,,,,,,,,100094472.0,"Netherlands, Kingdom of the",Europe
27802,Bastian Reyes,1996-06-24,CHI,,,,,,,,,,,,,,,,,,,100163674.0,"Chile, Republic of",South America
27803,Diego Alejandro Maruri Picon,1994-01-06,CHI,,,,,,,,,,,,,,,,,,,100161539.0,"Chile, Republic of",South America
27804,Gauthier Bielli,,FRA,,,,,,,,,,,,,,,,,,,,"France, French Republic",Europe
27805,Nicolas Ernst,1986-12-28,GER,,,,,,,,,,,,,,,,,,,100154462.0,"Germany, Federal Republic of",Europe
27806,Ali Al-Saygh,1996-02-12,QAT,,,,,,,,,,,,,,,,,,,100225310.0,"Qatar, State of",Asia
27814,Eduardo Burgui,1995-08-12,BRA,,,,,,,,,,,,,,,,,,,100205075.0,"Brazil, Federative Republic of",South America
27815,Leonardo Civita-Telles,1995-11-14,BRA,,,,,,,,,,,,,,,,,,,,"Brazil, Federative Republic of",South America
27850,Sam Matheson,1994-05-23,NZL,,,,,,,,,,,,,,,,,,,,New Zealand,Oceania
27851,Cameron Norrie,1995-08-23,GBR,46.0,-2.0,1140.0,515.0,12.0,570.0,8.0,135.0,2.0,0.0,0.0,10132007.0,948.0,188.0,6.0,360.0,45.0,1.0,100148768.0,United Kingdom of Great Britain & Northern Ireland,Europe
28068,Hao Zhang,1995-07-17,CHN,,,,,,,,,,,,,,,,,,,100172035.0,"China, People's Republic of",Asia
28070,Jurence Zosimo Mendoza,1996-05-29,PHI,,,,,,,,,,,,,,,,,,,100162220.0,"Philippines, Republic of the",Asia
28071,Oliver Anderson,1998-04-30,AUS,,,,,,,,,,,,20735.0,,,,,,,800771048.0,"Australia, Commonwealth of",Oceania
28073,Duckhee Lee,1998-05-29,KOR,699.0,2.0,41.0,50.0,21.0,5.0,3.0,0.0,0.0,0.0,0.0,433000.0,,626.0,-4.0,78.0,0.0,0.0,100207471.0,"Korea, Republic of",Asia
28074,Seong Chan Hong,1997-06-30,KOR,175.0,6.0,343.0,243.0,21.0,48.0,5.0,0.0,4.0,0.0,0.0,109264.0,,704.0,3.0,64.0,7.0,1.0,100186553.0,"Korea, Republic of",Asia
28075,Wei Qiang Zheng,1996-06-22,CHN,,,,,,,,,,,,27966.0,,,,,,,100180002.0,"China, People's Republic of",Asia
28076,Petros Chrysochos,1996-04-08,CYP,,,,,,,,,,,,75970.0,,,,,,,100161166.0,"Cyprus, Republic of",Asia
28077,Young Seok Kim,1995-05-12,KOR,,,,,,,,,,,,38642.0,,,,,,,100148753.0,"Korea, Republic of",Asia
28078,Ivan Freire,1997-12-01,COL,,,,,,,,,,,,,,,,,,,,"Colombia, Republic of",South America
28079,Juan Jaimes Rangel,1995-09-07,COL,,,,,,,,,,,,,,,,,,,,"Colombia, Republic of",South America
28080,Juan Pablo Robles,1994-10-03,COL,,,,,,,,,,,,,,,,,,,100192593.0,"Colombia, Republic of",South America
28081,Gerald Moretti,1992-09-21,BEL,,,,,,,,,,,,,,,,,,,,"Belgium, Kingdom of",Europe
28087,Reilly Opelka,1997-08-28,USA,371.0,59.0,132.0,,,,,,,,,4226170.0,,,,,,,100172140.0,United States of America,North America
28099,Alvaro Ochoa,1989-06-09,COL,,,,,,,,,,,,,,,,,,,100214982.0,"Colombia, Republic of",South America
28102,Daniel Walsh,1991-10-16,AUS,,,,,,,,,,,,,,,,,,,100133526.0,"Australia, Commonwealth of",Oceania
28103,Connor Parke,,AUS,,,,,,,,,,,,,,,,,,,,"Australia, Commonwealth of",Oceania
28104,Martyn Icke,1996-12-16,AUS,,,,,,,,,,,,,,,,,,,,"Australia, Commonwealth of",Oceania
28105,Alex Johnstone,,AUS,,,,,,,,,,,,,,,,,,,,"Australia, Commonwealth of",Oceania
28106,Mike Doering,1987-03-11,GER,,,,,,,,,,,,,,,,,,,100135568.0,"Germany, Federal Republic of",Europe
28107,Johann Willems,1995-01-12,GER,,,,,,,,,,,,,,,,,,,100166415.0,"Germany, Federal Republic of",Europe
28108,Alexandre Muller,1997-02-01,FRA,99.0,3.0,620.0,207.0,15.0,382.0,12.0,45.0,1.0,0.0,0.0,1264647.0,515.0,304.0,2.0,212.0,86.0,5.0,100169672.0,"France, French Republic",Europe
28109,Adrian Ortiz,1995-06-09,MEX,,,,,,,,,,,,,,,,,,,100157687.0,"Mexico, United Mexican States",North America
28125,William Myler,1991-06-13,AUS,,,,,,,,,,,,,,,,,,,100153038.0,"Australia, Commonwealth of",Oceania
28126,Daniel Crago,1993-04-24,AUS,,,,,,,,,,,,,,,,,,,100114411.0,"Australia, Commonwealth of",Oceania
28127,Jay Laginestra,1992-05-19,AUS,,,,,,,,,,,,,,,,,,,100142319.0,"Australia, Commonwealth of",Oceania
28128,Joshua Boots,1991-09-27,AUS,,,,,,,,,,,,,,,,,,,100150260.0,"Australia, Commonwealth of",Oceania
28129,Matthew Teivans,1990-07-05,AUS,,,,,,,,,,,,,,,,,,,100077459.0,"Australia, Commonwealth of",Oceania
28130,Panayioti Kokkinakis,1991-06-28,AUS,,,,,,,,,,,,,,,,,,,100098261.0,"Australia, Commonwealth of",Oceania
28131,Mladen Mitak,1996-08-04,CRO,,,,,,,,,,,,,,,,,,,100168607.0,"Croatia, Republic of",Europe
28132,Asika Isoh,1993-03-07,USA,,,,,,,,,,,,,,,,,,,,United States of America,North America
28133,Rafael Valdez,1981-03-06,MEX,,,,,,,,,,,,,,,,,,,,"Mexico, United Mexican States",North America
28134,Andrew McCarthy,1989-01-19,USA,,,,,,,,,,,,,,,,,,,,United States of America,North America
28170,Arthur Rinderknech,1995-07-23,FRA,68.0,-4.0,781.0,191.0,9.0,260.0,7.0,71.0,4.0,0.0,0.0,2596115.0,543.0,252.0,1.0,260.0,221.0,10.0,100166014.0,"France, French Republic",Europe
28171,Remi Boutillier,1990-01-15,FRA,,,,,,,,,,,,86862.0,,,,,,,100130013.0,"France, French Republic",Europe
28172,Jack Findel-Hawkins,1994-10-06,GBR,,,,,,,,,,,,25052.0,,,,,,,100133783.0,United Kingdom of Great Britain & Northern Ireland,Europe
28173,Jake Devine,1997-05-22,USA,,,,,,,,,,,,,,,,,,,100200891.0,United States of America,North America
28174,Luis Mariano Argote,1998-01-06,MEX,,,,,,,,,,,,,,,,,,,100251946.0,"Mexico, United Mexican States",North America
28175,Arthur Surreaux,1987-02-11,FRA,,,,,,,,,,,,20918.0,,,,,,,100054592.0,"France, French Republic",Europe
28176,Oscar Fabian Matthews,1990-03-03,USA,,,,,,,,,,,,,,,,,,,100088993.0,United States of America,North America
28186,Soteris Hadjistyllis,1992-04-24,CYP,,,,,,,,,,,,,,,,,,,100087296.0,"Cyprus, Republic of",Asia
28189,Christian Garay,1996-02-18,PUR,,,,,,,,,,,,,,,,,,,100150057.0,"Puerto Rico, Commonwealth of",North America
28191,Russell Moseley,1985-07-28,BAR,,,,,,,,,,,,,,,,,,,100001333.0,Barbados,North America
28194,Hillel Rousseau,1995-06-16,HAI,,,,,,,,,,,,,,,,,,,100196949.0,"Haiti, Republic of",North America
28195,Michael Massih,1987-05-07,LIB,,,,,,,,,,,,,,,,,,,100041148.0,"Lebanon, Lebanese Republic",Asia
28223,Andrew Adams,1989-12-14,USA,,,,,,,,,,,,,,,,,,,100143926.0,United States of America,North America
28230,Matej Svjetlicic,1995-04-06,CRO,,,,,,,,,,,,,,,,,,,100169031.0,"Croatia, Republic of",Europe
28232,Juan Rocha,1991-07-05,ARG,,,,,,,,,,,,,,,,,,,100112206.0,"Argentina, Argentine Republic",South America
28233,Kevin Pinoargote,,ECU,,,,,,,,,,,,,,,,,,,,"Ecuador, Republic of",South America
28234,Gabriel Francisco Cucalon Jacques,1996-02-02,ECU,,,,,,,,,,,,,,,,,,,100213032.0,"Ecuador, Republic of",South America
28235,Ruben Bedom,,ECU,,,,,,,,,,,,,,,,,,,,"Ecuador, Republic of",South America
28236,Stefano Di Aloy,1997-03-28,ARG,,,,,,,,,,,,,,,,,,,,"Argentina, Argentine Republic",South America
28237,Gervis Gonzalez,1995-02-13,VEN,,,,,,,,,,,,,,,,,,,100179317.0,"Venezuela, Bolivarian Republic of",South America
28263,Max Purcell,1998-04-03,AUS,59.0,7.0,835.0,606.0,21.0,65.0,3.0,10.0,3.0,0.0,0.0,2845578.0,485.0,23.0,0.0,3620.0,55.0,4.0,100204967.0,"Australia, Commonwealth of",Oceania
28264,Scott Browne,1990-10-22,AUS,,,,,,,,,,,,,,,,,,,100103737.0,"Australia, Commonwealth of",Oceania
28265,Nicholas Horton,1995-03-18,AUS,,,,,,,,,,,,,,,,,,,100143029.0,"Australia, Commonwealth of",Oceania
28266,Brian Tran,1998-02-16,AUS,,,,,,,,,,,,,,,,,,,100177325.0,"Australia, Commonwealth of",Oceania
28267,Aleksandar Vukic,1996-04-06,AUS,85.0,-25.0,694.0,653.0,21.0,95.0,4.0,77.0,6.0,0.0,0.0,1384825.0,523.0,575.0,-2.0,90.0,0.0,1.0,100163413.0,"Australia, Commonwealth of",Oceania
28268,Alex Silcock,1993-11-11,AUS,,,,,,,,,,,,,,,,,,,100113364.0,"Australia, Commonwealth of",Oceania
28269,Jack Swindells,1994-07-25,AUS,,,,,,,,,,,,,,,,,,,100147092.0,"Australia, Commonwealth of",Oceania
28289,Vasil Yehorov,1988-09-22,UKR,,,,,,,,,,,,,,,,,,,100163777.0,Ukraine,Europe
28290,Vitalii Shcherba,1997-03-24,UKR,,,,,,,,,,,,17150.0,,,,,,,100168196.0,Ukraine,Europe
28291,Daniel Byrnes,1984-08-06,AUS,,,,,,,,,,,,,,,,,,,100007614.0,"Australia, Commonwealth of",Oceania
28292,Jesus Garcia Pardo,1995-01-13,ESP,,,,,,,,,,,,,,,,,,,100164550.0,"Spain, Kingdom of",Europe
28293,Manuel Semitiel Morales,1993-11-14,ESP,,,,,,,,,,,,,,,,,,,100131219.0,"Spain, Kingdom of",Europe
28294,Arseniy Morozov,1995-01-07,RUS,,,,,,,,,,,,,,,,,,,100154854.0,Russian Federation,Asia
28295,Artur Shakhnubaryan,1996-08-16,RUS,,,,,,,,,,,,11564.0,,,,,,,100165927.0,Russian Federation,Asia
28296,Ilya Ivashka,1994-02-24,BLR,602.0,3.0,55.0,55.0,8.0,145.0,7.0,56.0,4.0,0.0,0.0,3315513.0,,,,,0.0,0.0,100137557.0,"Belarus, Republic of",Europe
28299,Kohei Isayama,1993-06-12,JPN,,,,,,,,,,,,,,,,,,,100146923.0,Japan,Asia
28300,Yuki Nishimura,1991-10-07,JPN,,,,,,,,,,,,,,,,,,,,Japan,Asia
28301,Hiroki Horikiri,1994-12-02,JPN,,,,,,,,,,,,,,,,,,,100140036.0,Japan,Asia
28302,Keisuke Watanuki,1993-11-19,JPN,,,,,,,,,,,,,,,,,,,,Japan,Asia
28303,Tomas Marini,1994-06-28,ARG,,,,,,,,,,,,,,,,,,,100192533.0,"Argentina, Argentine Republic",South America
28319,Christian Zanca,1994-07-28,USA,,,,,,,,,,,,,,,,,,,100203459.0,United States of America,North America
28320,Pascual Lucas,1993-04-06,ESP,,,,,,,,,,,,,,,,,,,100149331.0,"Spain, Kingdom of",Europe
28321,Andrey Shishkov,1987-09-19,RUS,,,,,,,,,,,,,,,,,,,100229386.0,Russian Federation,Asia
28322,Alejandro Capdequi,1995-09-15,GRE,,,,,,,,,,,,,,,,,,,100194741.0,"Greece, Hellenic Republic",Europe
28323,Juan Montes,1996-10-05,COL,,,,,,,,,,,,,,,,,,,100233697.0,"Colombia, Republic of",South America
28331,Aziz Kijametovic,1996-09-01,BIH,,,,,,,,,,,,15344.0,,,,,,,100166909.0,Bosnia and Herzegovina,Europe
28332,Faruk Bakalovic,1995-04-26,BIH,,,,,,,,,,,,,,,,,,,100166910.0,Bosnia and Herzegovina,Europe
28333,Patrick Jovanovic,1995-04-08,BIH,,,,,,,,,,,,,,,,,,,100160460.0,Bosnia and Herzegovina,Europe
28334,Faris Zukic,1994-02-28,BIH,,,,,,,,,,,,,,,,,,,100176410.0,Bosnia and Herzegovina,Europe
28335,Emir Skejovic,1995-09-16,BIH,,,,,,,,,,,,,,,,,,,100165825.0,Bosnia and Herzegovina,Europe
28345,Khrystyyan Shpilka,1995-07-06,UKR,,,,,,,,,,,,,,,,,,,100167895.0,Ukraine,Europe
28346,Nino Serdarusic,1996-12-13,CRO,417.0,1.0,114.0,2.0,2.0,129.0,25.0,0.0,0.0,0.0,0.0,497502.0,,720.0,-507.0,62.0,32.0,5.0,100166685.0,"Croatia, Republic of",Europe
28347,Nimrod Berman,1995-06-17,ISR,,,,,,,,,,,,,,,,,,,100167568.0,"Israel, State of",Asia
28363,Gaetan Lemoine,1993-04-16,FRA,,,,,,,,,,,,,,,,,,,100155154.0,"France, French Republic",Europe
28364,Maciej Nowak,1993-12-22,POL,,,,,,,,,,,,,,,,,,,100185755.0,"Poland, Republic of",Europe
28365,Kazuhiro Akiyama,1993-07-20,JPN,,,,,,,,,,,,,,,,,,,100230125.0,Japan,Asia
28366,Motoki Nakamura,1993-06-03,JPN,,,,,,,,,,,,,,,,,,,100134574.0,Japan,Asia
28367,Pol Gonzalez Gil,1994-08-25,ESP,,,,,,,,,,,,,,,,,,,100201064.0,"Spain, Kingdom of",Europe
28368,Francesco Bessire,1994-02-21,ITA,,,,,,,,,,,,12000.0,,,,,,,100157549.0,"Italy, Italian Republic",Europe
28376,Ronan Barbier,1974-09-24,FRA,,,,,,,,,,,,,,,,,,,100214320.0,"France, French Republic",Europe
28377,Aurelien Pinet,1982-08-16,FRA,,,,,,,,,,,,,,,,,,,30022223.0,"France, French Republic",Europe
28378,Ricardo Paredes,1996-09-19,COL,,,,,,,,,,,,,,,,,,,,"Colombia, Republic of",South America
28379,Jhan Fontalvo Silva,1994-12-19,COL,,,,,,,,,,,,,,,,,,,,"Colombia, Republic of",South America
28380,Nicolas Manrique,1998-05-22,COL,,,,,,,,,,,,,,,,,,,100242802.0,"Colombia, Republic of",South America
28381,Jorge Aramburo,,MEX,,,,,,,,,,,,,,,,,,,,"Mexico, United Mexican States",North America
28382,Diego Nunez,1995-03-24,MEX,,,,,,,,,,,,,,,,,,,,"Mexico, United Mexican States",North America
28383,Santiago Pinto Hugues,1995-04-14,MEX,,,,,,,,,,,,,,,,,,,,"Mexico, United Mexican States",North America
28384,Brandon Walkin,1994-08-16,AUS,,,,23.0,11.0,2.0,7.0,0.0,0.0,0.0,0.0,59776.0,,,,,0.0,0.0,100204960.0,"Australia, Commonwealth of",Oceania
28385,Nathan Elia Schmid,1995-04-05,SUI,,,,,,,,,,,,,,,,,,,100199995.0,"Switzerland, Swiss Confederation",Europe
28386,Gianluca Beghi,1991-07-16,ITA,,,,,,,,,,,,,,,,,,,100199406.0,"Italy, Italian Republic",Europe
